Particle ID, Iteration, h, nc
96860, 63, -inf, 1
96860, 64, -inf, 1
96860, 65, -inf, 1
96860, 66, -inf, 1
96860, 67, -inf, 1
96860, 68, -inf, 1
96860, 69, -inf, 1
96860, 70, -inf, 1
96860, 71, -inf, 1
96860, 72, -inf, 1
96860, 73, -inf, 1
96860, 74, -inf, 1
96860, 75, -inf, 1
96860, 76, -inf, 1
96860, 77, -inf, 1
96860, 78, -inf, 1
96860, 79, -inf, 1
96860, 80, -inf, 1
96860, 81, -inf, 1
96860, 82, -inf, 1
96860, 83, -inf, 1
96860, 84, -inf, 1
96860, 85, -inf, 1
96860, 86, -inf, 1
96860, 87, -inf, 1
96860, 88, -inf, 1
96860, 89, -inf, 1
96860, 90, -inf, 1
96860, 91, -inf, 1
96860, 92, -inf, 1
96860, 93, -inf, 1
96860, 94, -inf, 1
96860, 95, -inf, 1
96860, 96, -inf, 1
96860, 97, -inf, 1
96860, 98, -inf, 1
96860, 99, -inf, 1
96860, 100, -inf, 1
96860, 101, -inf, 1
96860, 102, -inf, 1
96860, 103, -inf, 1
96860, 104, -inf, 1
96860, 105, -inf, 1
96860, 106, -inf, 1
96860, 107, -inf, 1
96860, 108, -inf, 1
96860, 109, -inf, 1
96860, 110, -inf, 1
96860, FINAL, -inf, 1
96861, 0, -inf, 1
96861, 1, -inf, 1
96861, 2, -inf, 1
96861, 3, -inf, 1
96861, 4, -inf, 1
96861, 5, -inf, 1
96861, 6, -inf, 1
96861, 7, -inf, 1
96861, 8, -inf, 1
96861, 9, -inf, 1
96861, 10, -inf, 1
96861, 11, -inf, 1
96861, 12, -inf, 1
96861, 13, -inf, 1
96861, 14, -inf, 1
96861, 15, -inf, 1
96861, 16, -inf, 1
96861, 17, -inf, 1
96861, 18, -inf, 1
96861, 19, -inf, 1
96861, 20, -inf, 1
96861, 21, -inf, 1
96861, 22, -inf, 1
96861, 23, -inf, 1
96861, 24, -inf, 1
96861, 25, -inf, 1
96861, 26, -inf, 1
96861, 27, -inf, 1
96861, 28, -inf, 1
96861, 29, -inf, 1
96861, 30, -inf, 1
96861, 31, -inf, 1
96861, 32, -inf, 1
96861, 33, -inf, 1
96861, 34, -inf, 1
96861, 35, -inf, 1
96861, 36, -inf, 1
96861, 37, -inf, 1
96861, 38, -inf, 1
96861, 39, -inf, 1
96861, 40, -inf, 1
96861, 41, -inf, 1
96861, 42, -inf, 1
96861, 43, -inf, 1
96861, 44, -inf, 1
96861, 45, -inf, 1
96861, 46, -inf, 1
96861, 47, -inf, 1
96861, 48, -inf, 1
96861, 49, -inf, 1
96861, 50, -inf, 1
96861, 51, -inf, 1
96861, 52, -inf, 1
96861, 53, -inf, 1
96861, 54, -inf, 1
96861, 55, -inf, 1
96861, 56, -inf, 1
96861, 57, -inf, 1
96861, 58, -inf, 1
96861, 59, -inf, 1
96861, 60, -inf, 1
96861, 61, -inf, 1
96861, 62, -inf, 1
96861, 63, -inf, 1
96861, 64, -inf, 1
96861, 65, -inf, 1
96861, 66, -inf, 1
96861, 67, -inf, 1
96861, 68, -inf, 1
96861, 69, -inf, 1
96861, 70, -inf, 1
96861, 71, -inf, 1
96861, 72, -inf, 1
96861, 73, -inf, 1
96861, 74, -inf, 1
96861, 75, -inf, 1
96861, 76, -inf, 1
96861, 77, -inf, 1
96861, 78, -inf, 1
96861, 79, -inf, 1
96861, 80, -inf, 1
96861, 81, -inf, 1
96861, 82, -inf, 1
96861, 83, -inf, 1
96861, 84, -inf, 1
96861, 85, -inf, 1
96861, 86, -inf, 1
96861, 87, -inf, 1
96861, 88, -inf, 1
96861, 89, -inf, 1
96861, 90, -inf, 1
96861, 91, -inf, 1
96861, 92, -inf, 1
96861, 93, -inf, 1
96861, 94, -inf, 1
96861, 95, -inf, 1
96861, 96, -inf, 1
96861, 97, -inf, 1
96861, 98, -inf, 1
96861, 99, -inf, 1
96861, 100, -inf, 1
96861, 101, -inf, 1
96861, 102, -inf, 1
96861, 103, -inf, 1
96861, 104, -inf, 1
96861, 105, -inf, 1
96861, 106, -inf, 1
96861, 107, -inf, 1
96861, 108, -inf, 1
96861, 109, -inf, 1
96861, 110, -inf, 1
96861, FINAL, -inf, 1
96862, 0, -inf, 1
96862, 1, -inf, 1
96862, 2, -inf, 1
96862, 3, -inf, 1
96862, 4, -inf, 1
96862, 5, -inf, 1
96862, 6, -inf, 1
96862, 7, -inf, 1
96862, 8, -inf, 1
96862, 9, -inf, 1
96862, 10, -inf, 1
96862, 11, -inf, 1
96862, 12, -inf, 1
96862, 13, -inf, 1
96862, 14, -inf, 1
96862, 15, -inf, 1
96862, 16, -inf, 1
96862, 17, -inf, 1
96862, 18, -inf, 1
96862, 19, -inf, 1
96862, 20, -inf, 1
96862, 21, -inf, 1
96862, 22, -inf, 1
96862, 23, -inf, 1
96862, 24, -inf, 1
96862, 25, -inf, 1
96862, 26, -inf, 1
96862, 27, -inf, 1
96862, 28, -inf, 1
96862, 29, -inf, 1
96862, 30, -inf, 1
96862, 31, -inf, 1
96862, 32, -inf, 1
96862, 33, -inf, 1
96862, 34, -inf, 1
96862, 35, -inf, 1
96862, 36, -inf, 1
96862, 37, -inf, 1
96862, 38, -inf, 1
96862, 39, -inf, 1
96862, 40, -inf, 1
96862, 41, -inf, 1
96862, 42, -inf, 1
96862, 43, -inf, 1
96862, 44, -inf, 1
96862, 45, -inf, 1
96862, 46, -inf, 1
96862, 47, -inf, 1
96862, 48, -inf, 1
96862, 49, -inf, 1
96862, 50, -inf, 1
96862, 51, -inf, 1
96862, 52, -inf, 1
96862, 53, -inf, 1
96862, 54, -inf, 1
96862, 55, -inf, 1
96862, 56, -inf, 1
96862, 57, -inf, 1
96862, 58, -inf, 1
96862, 59, -inf, 1
96862, 60, -inf, 1
96862, 61, -inf, 1
